ID,level,trial,time_played,N_attempt,done,expectancy,SoC,crashed,N_drift,N_prior_crashs,SoC_last_trial,trials_since_last_crash,crashed_in_last_trial,consecutive_crash_success,N_consecutive_crash_success
DI21EN,51,157,9.851320266723633,2,False,4,1,1,1,111,3.0,8,1,0,32
DI21EN,21,158,12.42261242866516,3,False,5,3,1,2,112,1.0,9,1,0,32
DI21EN,25,159,18.58978509902954,1,True,4,6,0,4,113,3.0,1,1,1,33
DI21EN,61,160,20.87239003181457,1,False,5,4,1,4,113,6.0,0,0,0,33
DI21EN,68,161,15.284355640411375,2,False,4,3,1,3,114,4.0,1,1,0,33
DI21EN,68,162,17.95557475090027,3,False,3,4,1,4,115,3.0,2,1,0,33
DI21EN,19,163,14.18451738357544,3,False,5,4,1,3,116,4.0,3,1,0,33
DI21EN,17,164,17.2104594707489,3,False,3,3,1,3,117,4.0,4,1,0,33
DI21EN,40,165,19.990769624710083,3,True,4,6,0,4,118,3.0,1,1,1,34
DI21EN,22,166,11.664230823516846,3,False,5,5,1,2,118,6.0,0,0,0,34
DI21EN,47,167,18.57672691345215,3,True,5,5,0,4,119,5.0,1,1,1,35
DI21EN,79,168,18.88180685043335,3,True,4,4,0,4,119,5.0,2,0,0,35
DI21EN,51,169,10.844140768051147,3,False,5,5,1,2,119,4.0,0,0,0,35
DI21EN,61,170,18.87851071357727,2,True,4,4,0,4,120,5.0,1,1,1,36
SU11EN,60,0,21.23057532310486,1,True,4,5,0,4,0,4.0,2,0,0,0
SU11EN,34,1,7.631251096725464,1,False,5,2,1,1,0,5.0,0,0,0,0
SU11EN,54,2,14.696600675582886,1,False,4,4,1,3,1,2.0,1,1,0,0
SU11EN,64,3,18.37168335914612,1,False,3,3,1,2,2,4.0,2,1,0,0
SU11EN,11,4,18.051565408706665,1,True,3,6,0,4,3,3.0,1,1,1,1
SU11EN,26,5,8.252644777297974,1,False,4,2,1,1,3,6.0,0,0,0,1
SU11EN,23,6,18.067646503448486,1,False,3,5,1,4,4,2.0,1,1,0,1
SU11EN,4,7,15.003978729248049,1,False,4,3,1,3,5,5.0,2,1,0,1
SU11EN,65,8,7.280011653900146,1,False,3,2,1,1,6,3.0,3,1,0,1
SU11EN,61,9,16.40544581413269,1,False,3,3,1,4,7,2.0,4,1,0,1
SU11EN,29,10,15.647079467773438,1,False,4,3,1,4,8,3.0,5,1,0,1
SU11EN,62,11,7.582589864730835,1,False,3,2,1,2,9,3.0,6,1,0,1
SU11EN,10,12,12.0749933719635,1,False,3,3,1,3,10,2.0,7,1,0,1
SU11EN,64,13,21.64892530441284,2,True,3,6,0,4,11,3.0,1,1,1,2
SU11EN,25,14,18.303262948989868,1,True,5,6,0,4,11,6.0,2,0,0,2
SU11EN,7,15,15.953370094299316,1,True,5,5,0,4,11,6.0,3,0,0,2
SU11EN,9,16,17.13517475128174,1,True,6,7,0,4,11,5.0,4,0,0,2
SU11EN,54,17,16.5941219329834,2,False,6,5,1,4,11,7.0,0,0,0,2
SU11EN,67,18,17.5894033908844,1,False,5,4,1,4,12,5.0,1,1,0,2
SU11EN,61,19,16.76622772216797,2,False,5,3,1,4,13,4.0,2,1,0,2
SU11EN,80,20,19.11222219467163,1,True,4,5,0,4,14,3.0,1,1,1,3
SU11EN,36,21,10.030990839004517,1,False,5,3,1,2,14,5.0,0,0,0,3
SU11EN,47,22,10.521885633468628,1,False,4,3,1,2,15,3.0,1,1,0,3
SU11EN,3,23,15.230326175689695,1,False,4,3,1,3,16,3.0,2,1,0,3
SU11EN,29,24,14.081579446792604,2,False,4,6,1,3,17,3.0,3,1,0,3
SU11EN,28,25,12.077120542526243,1,False,4,3,1,2,18,6.0,4,1,0,3
SU11EN,26,26,11.66620922088623,2,False,4,5,1,3,19,3.0,5,1,0,3
SU11EN,69,27,10.493042707443236,1,False,4,3,1,2,20,5.0,6,1,0,3
SU11EN,15,28,10.056362628936768,1,False,4,3,1,2,21,3.0,7,1,0,3
SU11EN,43,29,13.317630290985107,1,False,4,3,1,3,22,3.0,8,1,0,3
SU11EN,4,30,17.70829701423645,2,True,3,5,0,4,23,3.0,1,1,1,4
SU11EN,52,31,12.706105470657349,1,False,5,3,1,2,23,5.0,0,0,0,4
SU11EN,33,32,12.652637004852297,1,False,4,2,1,2,24,3.0,1,1,0,4
SU11EN,58,33,6.406193733215332,1,False,4,1,1,1,25,2.0,2,1,0,4
SU11EN,12,34,10.16213846206665,1,False,3,2,1,2,26,1.0,3,1,0,4
SU11EN,70,35,13.35537815093994,1,False,3,2,1,3,27,2.0,4,1,0,4
SU11EN,78,36,5.355654239654541,1,False,3,2,1,1,28,2.0,5,1,0,4
SU11EN,53,37,12.604661226272585,1,False,2,2,1,3,29,2.0,6,1,0,4
SU11EN,22,38,9.813082695007324,1,False,3,2,1,2,30,2.0,7,1,0,4
SU11EN,78,39,5.8990912437438965,2,False,3,1,1,1,31,2.0,8,1,0,4
SU11EN,34,40,9.403029441833496,2,False,3,2,1,1,32,1.0,9,1,0,4
SU11EN,68,41,14.406937837600708,1,False,3,2,1,4,33,2.0,10,1,0,4
SU11EN,30,42,7.187111139297485,1,False,4,2,1,1,34,2.0,11,1,0,4
SU11EN,79,43,15.45740294456482,1,False,3,3,1,4,35,2.0,12,1,0,4
SU11EN,42,44,18.44686269760132,1,True,4,5,0,4,36,3.0,1,1,1,5
SU11EN,69,45,21.25410509109497,2,True,4,5,0,4,36,5.0,2,0,0,5
SU11EN,75,46,9.34209394454956,1,False,5,3,1,2,36,5.0,0,0,0,5
SU11EN,17,47,27.334385871887207,1,False,4,3,1,1,37,3.0,1,1,0,5
SU11EN,35,48,23.84857153892517,1,True,4,6,0,4,38,3.0,1,1,1,6
SU11EN,1,49,17.647416353225708,1,True,5,7,0,4,38,6.0,2,0,0,6
SU11EN,16,50,8.785156965255737,1,False,5,4,1,2,38,7.0,0,0,0,6
SU11EN,54,51,14.452248811721802,3,False,5,3,1,3,39,4.0,1,1,0,6
SU11EN,65,52,9.08743691444397,2,False,4,3,1,2,40,3.0,2,1,0,6
SU11EN,76,53,14.76923966407776,1,False,4,2,1,3,41,3.0,3,1,0,6
SU11EN,74,54,20.01420927047729,1,True,4,6,0,4,42,2.0,1,1,1,7
SU11EN,15,55,19.315841674804688,2,True,4,7,0,4,42,6.0,2,0,0,7
SU11EN,17,56,13.520429134368896,2,False,5,3,1,3,42,7.0,0,0,0,7
SU11EN,21,57,8.708986282348633,1,False,5,3,1,2,43,3.0,1,1,0,7
SU11EN,49,58,18.079431772232056,1,True,4,6,0,4,44,3.0,1,1,1,8
SU11EN,18,59,10.518944025039673,1,False,5,3,1,2,44,6.0,0,0,0,8
SU11EN,18,60,7.82787299156189,2,False,4,2,1,1,45,3.0,1,1,0,8
SU11EN,36,61,19.39446592330933,2,True,4,6,0,4,46,2.0,1,1,1,9
SU11EN,55,62,12.468884229660034,1,False,5,4,1,2,46,6.0,0,0,0,9
SU11EN,14,63,11.309356212615969,1,False,5,2,1,2,47,4.0,1,1,0,9
SU11EN,6,64,7.810083866119385,1,False,4,3,1,2,48,2.0,2,1,0,9
SU11EN,77,65,25.81770658493042,1,True,4,7,0,4,49,3.0,1,1,1,10
SU11EN,41,66,8.484208822250366,1,False,5,3,1,2,49,7.0,0,0,0,10
SU11EN,48,67,7.386388301849365,1,False,5,3,1,1,50,3.0,1,1,0,10
SU11EN,73,68,6.29517388343811,1,False,4,2,1,1,51,3.0,2,1,0,10
SU11EN,53,69,7.857353448867798,2,False,4,2,1,1,52,2.0,3,1,0,10
SU11EN,79,70,9.953052997589111,2,False,4,2,1,2,53,2.0,4,1,0,10
SU11EN,23,71,20.623679637908936,2,True,4,5,0,4,54,2.0,1,1,1,11
SU11EN,10,72,20.18235659599304,2,True,4,7,0,4,54,5.0,2,0,0,11
SU11EN,3,73,14.883620738983154,2,False,5,4,1,3,54,7.0,0,0,0,11
SU11EN,63,74,16.20827865600586,1,False,5,3,1,4,55,4.0,1,1,0,11
SU11EN,32,75,17.2005717754364,1,True,5,6,0,4,56,3.0,1,1,1,12
SU11EN,29,76,16.483237266540527,3,True,4,6,0,4,56,6.0,2,0,0,12
SU11EN,26,77,5.8659772872924805,3,False,6,3,1,1,56,6.0,0,0,0,12
SU11EN,16,78,10.470423221588137,2,False,5,3,1,3,57,3.0,1,1,0,12
SU11EN,66,79,17.276307821273804,1,True,5,6,0,4,58,3.0,1,1,1,13
SU11EN,47,80,17.460266828536987,2,True,5,7,0,4,58,6.0,2,0,0,13
SU11EN,33,81,5.656313419342041,2,False,6,3,1,1,58,7.0,0,0,0,13
SU11EN,68,82,7.025187730789185,2,False,5,2,1,1,59,3.0,1,1,0,13
SU11EN,13,83,12.714682579040527,1,False,5,3,1,1,60,2.0,2,1,0,13
SU11EN,13,84,9.81136918067932,2,False,5,2,1,1,61,3.0,3,1,0,13
SU11EN,53,85,8.907400131225586,3,False,4,2,1,1,62,2.0,4,1,0,13
SU11EN,79,86,14.6642427444458,3,False,4,4,1,3,63,2.0,5,1,0,13
SU11EN,41,87,14.037928581237791,2,False,5,4,1,3,64,4.0,6,1,0,13
SU11EN,28,88,10.55046319961548,2,False,4,3,1,2,65,4.0,7,1,0,13
SU11EN,31,89,17.834287643432617,1,True,4,6,0,4,66,3.0,1,1,1,14
SU11EN,51,90,9.850435495376589,1,False,5,4,1,2,66,6.0,0,0,0,14
SU11EN,59,91,5.861101388931274,1,False,5,2,1,1,67,4.0,1,1,0,14
SU11EN,73,92,5.859259366989136,2,False,4,2,1,1,68,2.0,2,1,0,14
SU11EN,46,93,13.63126802444458,1,False,4,3,1,2,69,2.0,3,1,0,14
SU11EN,59,94,4.9543516635894775,2,False,5,2,1,1,70,3.0,4,1,0,14
SU11EN,56,95,20.331511735916138,1,True,3,6,0,4,71,2.0,1,1,1,15
SU11EN,51,96,12.248248100280762,2,False,5,3,1,3,71,6.0,0,0,0,15
SU11EN,40,97,17.55675435066223,1,True,5,7,0,4,72,3.0,1,1,1,16
SU11EN,76,98,13.373261213302612,2,False,6,3,1,3,72,7.0,0,0,0,16
SU11EN,19,99,17.014986753463745,1,False,5,2,1,4,73,3.0,1,1,0,16
SU11EN,19,100,7.865846872329712,2,False,5,2,1,1,74,2.0,2,1,0,16
SU11EN,50,101,13.569692611694336,1,False,4,4,1,3,75,2.0,3,1,0,16
SU11EN,72,102,6.80258321762085,1,False,5,3,1,1,76,4.0,4,1,0,16
SU11EN,24,103,7.64430046081543,1,False,5,3,1,2,77,3.0,5,1,0,16
SU11EN,51,104,7.582814455032349,3,False,4,3,1,1,78,3.0,6,1,0,16
SU11EN,21,105,7.591525316238403,2,False,4,2,1,1,79,3.0,7,1,0,16
SU11EN,19,106,6.365987539291382,3,False,4,2,1,1,80,2.0,8,1,0,16
SU11EN,73,107,12.57126784324646,3,False,4,3,1,3,81,2.0,9,1,0,16
SU11EN,43,108,13.361495971679688,2,False,4,3,1,3,82,3.0,10,1,0,16
SU11EN,14,109,17.063245058059692,2,True,4,4,0,4,83,3.0,1,1,1,17
SU11EN,68,110,18.43788051605225,3,False,5,3,1,4,83,4.0,0,0,0,17
SU11EN,59,111,11.514365911483765,3,False,5,3,1,3,84,3.0,1,1,0,17
SU11EN,2,112,11.678850412368774,1,False,4,3,1,3,85,3.0,2,1,0,17
SU11EN,18,113,11.844325065612791,3,False,4,2,1,2,86,3.0,3,1,0,17
SU11EN,2,114,13.760690927505491,2,False,3,4,1,4,87,2.0,4,1,0,17
SU11EN,33,115,5.5270304679870605,3,False,5,3,1,1,88,4.0,5,1,0,17
SU11EN,45,116,19.27264761924744,1,True,4,6,0,4,89,3.0,1,1,1,18
SU11EN,22,117,17.37850594520569,2,True,5,7,0,4,89,6.0,2,0,0,18
SU11EN,62,118,17.14681386947632,2,True,6,7,0,4,89,7.0,3,0,0,18
SU11EN,48,119,13.739498853683472,2,False,6,2,1,4,89,7.0,0,0,0,18
SU11EN,75,120,14.668235778808594,2,False,6,3,1,3,90,2.0,1,1,0,18
SU11EN,75,121,18.313677072525024,3,True,6,6,0,4,91,3.0,1,1,1,19
SU11EN,8,122,17.75653910636902,1,True,6,6,0,4,91,6.0,2,0,0,19
SU11EN,50,123,16.960200786590576,2,True,6,6,0,4,91,6.0,3,0,0,19
SU11EN,76,124,14.37811803817749,3,False,6,4,1,3,91,6.0,0,0,0,19
SU11EN,38,125,9.395390272140505,1,False,6,4,1,1,92,4.0,1,1,0,19
SU11EN,13,126,15.8912935256958,3,False,5,4,1,4,93,4.0,2,1,0,19
SU11EN,63,127,15.45132327079773,2,False,5,2,1,4,94,4.0,3,1,0,19
SU11EN,2,128,17.197925567626953,3,True,5,6,0,4,95,2.0,1,1,1,20
SU11EN,65,129,13.522500991821287,3,False,5,4,1,3,95,6.0,0,0,0,20
SU11EN,58,130,6.908977746963501,2,False,5,3,1,1,96,4.0,1,1,0,20
SU11EN,41,131,18.107973337173465,3,True,5,6,0,4,97,3.0,1,1,1,21
SU11EN,20,132,19.129451513290405,1,True,6,6,0,4,97,6.0,2,0,0,21
SU11EN,57,133,18.85956287384033,1,True,6,6,0,4,97,6.0,3,0,0,21
SU11EN,16,134,14.523618936538696,3,False,6,4,1,4,97,6.0,0,0,0,21
SU11EN,12,135,17.965282917022705,2,True,5,7,0,4,98,4.0,1,1,1,22
SU11EN,28,136,7.157306909561157,3,False,6,3,1,1,98,7.0,0,0,0,22
SU11EN,63,137,16.235575199127197,3,True,6,6,0,4,99,3.0,1,1,1,23
SU11EN,6,138,7.91071343421936,2,False,6,5,1,2,99,6.0,0,0,0,23
SU11EN,30,139,14.856375455856323,2,False,6,5,1,4,100,5.0,1,1,0,23
SU11EN,78,140,16.132221221923828,3,True,6,7,0,4,101,5.0,1,1,1,24
SU11EN,38,141,6.474703311920166,2,False,6,4,1,1,101,7.0,0,0,0,24
SU11EN,71,142,16.717013597488403,1,True,6,6,0,4,102,4.0,1,1,1,25
SU11EN,70,143,7.146774053573608,2,False,6,3,1,1,102,6.0,0,0,0,25
SU11EN,17,144,9.283424377441406,3,False,6,3,1,2,103,3.0,1,1,0,25
SU11EN,39,145,9.402014017105104,1,False,6,3,1,2,104,3.0,2,1,0,25
SU11EN,37,146,15.444934129714966,1,False,5,5,1,4,105,3.0,3,1,0,25
SU11EN,39,147,14.217390775680542,2,False,6,4,1,4,106,5.0,4,1,0,25
SU11EN,70,148,12.04453182220459,3,False,6,4,1,3,107,4.0,5,1,0,25
SU11EN,30,149,16.591016054153442,3,True,6,7,0,4,108,4.0,1,1,1,26
SU11EN,24,150,7.319723844528198,2,False,6,4,1,2,108,7.0,0,0,0,26
SU11EN,37,151,14.946263313293455,2,False,6,3,1,4,109,4.0,1,1,0,26
SU11EN,43,152,8.301406860351562,3,False,6,2,1,1,110,3.0,2,1,0,26
SU11EN,3,153,13.155457496643066,3,False,6,3,1,3,111,2.0,3,1,0,26
SU11EN,37,154,15.86205554008484,3,False,6,3,1,4,112,3.0,4,1,0,26
SU11EN,34,155,6.190990924835205,3,False,5,2,1,1,113,3.0,5,1,0,26
SU11EN,6,156,7.28691554069519,3,False,5,4,1,2,114,2.0,6,1,0,26
SU11EN,46,157,17.0798659324646,2,True,6,6,0,4,115,4.0,1,1,1,27
SU11EN,52,158,9.903248071670532,2,False,6,4,1,2,115,6.0,0,0,0,27
SU11EN,55,159,11.378233194351196,2,False,6,3,1,2,116,4.0,1,1,0,27
SU11EN,55,160,10.653023958206177,3,False,5,5,1,2,117,3.0,2,1,0,27
SU11EN,44,161,8.909456253051758,1,False,5,4,1,2,118,5.0,3,1,0,27
SU11EN,21,162,6.468734979629517,3,False,5,3,1,1,119,4.0,4,1,0,27
SU11EN,67,163,16.238616228103638,2,True,5,5,0,4,120,3.0,1,1,1,28
SU11EN,52,164,16.07777976989746,3,False,5,4,1,4,120,5.0,0,0,0,28
SU11EN,72,165,6.514479398727417,2,False,5,3,1,1,121,4.0,1,1,0,28
SU11EN,39,166,13.83504867553711,3,False,4,4,1,3,122,3.0,2,1,0,28
SU11EN,72,167,15.354511499404907,3,False,5,4,1,4,123,4.0,3,1,0,28
SU11EN,44,168,10.124699115753174,2,False,5,3,1,3,124,4.0,4,1,0,28
SU11EN,24,169,7.117179870605469,3,False,6,3,1,2,125,3.0,5,1,0,28
SU11EN,58,170,4.96780800819397,3,False,5,2,1,1,126,3.0,6,1,0,28
SU11EN,61,171,12.048372983932495,3,False,5,2,1,3,127,2.0,7,1,0,28
SU11EN,44,172,8.42333459854126,3,False,4,3,1,2,128,2.0,8,1,0,28
SU11EN,48,173,12.699569463729858,3,False,5,2,1,4,129,3.0,9,1,0,28
SU11EN,5,174,8.272449970245361,1,False,4,2,1,2,130,2.0,10,1,0,28
SU11EN,5,175,8.1591215133667,2,False,5,3,1,2,131,2.0,11,1,0,28
SU11EN,27,176,9.679553031921388,1,False,5,4,1,2,132,3.0,12,1,0,28
SU11EN,5,177,17.5246901512146,3,True,4,6,0,4,133,4.0,1,1,1,29
SU11EN,38,178,17.12791132926941,3,True,5,7,0,4,133,6.0,2,0,0,29
SU11EN,27,179,10.102210521697998,2,False,5,2,1,2,133,7.0,0,0,0,29
SU11EN,27,180,9.549416542053224,3,False,5,3,1,2,134,2.0,1,1,0,29
JS23RN,29,0,24.00647735595703,1,False,5,6,1,4,0,3.0,2,1,0,0
JS23RN,10,1,21.74459862709045,1,False,5,6,1,1,1,6.0,3,1,0,0
JS23RN,78,2,14.00644564628601,1,False,5,4,1,1,2,6.0,4,1,0,0
JS23RN,26,3,12.875441789627075,1,False,5,5,1,2,3,4.0,5,1,0,0
JS23RN,5,4,11.871034860610962,1,False,5,5,1,2,4,5.0,6,1,0,0
JS23RN,24,5,7.525151252746582,1,False,5,6,1,1,5,5.0,7,1,0,0
JS23RN,12,6,14.21573257446289,1,False,5,6,1,3,6,6.0,8,1,0,0
JS23RN,74,7,13.385907173156738,1,False,6,6,1,3,7,6.0,9,1,0,0
JS23RN,79,8,16.808576583862305,1,False,6,6,1,4,8,6.0,10,1,0,0
JS23RN,13,9,11.346561193466188,1,False,6,5,1,2,9,6.0,11,1,0,0
JS23RN,71,10,14.38641357421875,1,False,5,5,1,2,10,5.0,12,1,0,0
JS23RN,33,11,6.000923156738281,1,False,5,4,1,1,11,5.0,13,1,0,0
JS23RN,31,12,12.317391872406006,1,False,5,5,1,2,12,4.0,14,1,0,0
JS23RN,9,13,9.713728427886965,1,False,5,5,1,2,13,5.0,15,1,0,0
JS23RN,52,14,14.538456439971924,1,False,5,5,1,3,14,5.0,16,1,0,0
JS23RN,57,15,17.840869903564453,1,False,5,6,1,4,15,5.0,17,1,0,0
JS23RN,65,16,18.48725914955139,1,True,5,6,0,4,16,6.0,1,1,1,1
JS23RN,78,17,13.82342529296875,2,False,6,6,1,2,16,6.0,0,0,0,1
JS23RN,6,18,23.32261323928833,1,True,5,6,0,4,17,6.0,1,1,1,2
JS23RN,58,19,10.35123348236084,1,False,5,6,1,1,17,6.0,0,0,0,2
JS23RN,28,20,10.815672397613524,1,False,5,6,1,2,18,6.0,1,1,0,2
JS23RN,2,21,7.009789943695068,1,False,5,3,1,1,19,6.0,2,1,0,2
JS23RN,31,22,17.08315896987915,2,False,5,6,1,4,20,3.0,3,1,0,2
JS23RN,38,23,20.506494998931885,1,True,5,6,0,4,21,6.0,1,1,1,3
JS23RN,33,24,7.486857652664185,2,False,5,5,1,1,21,6.0,0,0,0,3
JS23RN,28,25,18.15596079826355,2,True,5,6,0,4,22,5.0,1,1,1,4
JS23RN,46,26,24.42598390579224,1,False,6,6,1,3,22,6.0,0,0,0,4
JS23RN,48,27,13.413313388824465,1,False,6,5,1,3,23,6.0,1,1,0,4
JS23RN,7,28,11.283332347869871,1,False,5,4,1,2,24,5.0,2,1,0,4
JS23RN,15,29,12.392579078674316,1,False,5,5,1,1,25,4.0,3,1,0,4
JS23RN,18,30,15.833741188049316,1,False,5,5,1,3,26,5.0,4,1,0,4
JS23RN,78,31,19.092961072921756,3,True,6,6,0,4,27,5.0,1,1,1,5
JS23RN,73,32,11.341227531433104,1,False,6,5,1,1,27,6.0,0,0,0,5
JS23RN,45,33,13.672723054885864,1,False,6,6,1,3,28,5.0,1,1,0,5
JS23RN,23,34,22.28681349754333,1,False,6,5,1,4,29,6.0,2,1,0,5
JS23RN,80,35,16.24554681777954,1,False,6,6,1,2,30,5.0,3,1,0,5
JS23RN,7,36,18.805599689483643,2,True,6,6,0,4,31,6.0,1,1,1,6
JS23RN,58,37,19.31484079360962,2,True,6,6,0,4,31,6.0,2,0,0,6
JS23RN,2,38,10.524219512939451,2,False,6,5,1,2,31,6.0,0,0,0,6
JS23RN,40,39,18.14950728416443,1,True,6,6,0,4,32,5.0,1,1,1,7
JS23RN,15,40,17.50306534767151,2,True,6,7,0,4,32,6.0,2,0,0,7
JS23RN,70,41,19.2172532081604,1,False,6,6,1,4,32,7.0,0,0,0,7
JS23RN,67,42,21.062336444854736,1,False,6,6,1,4,33,6.0,1,1,0,7
JS23RN,63,43,14.353041648864746,1,False,6,5,1,3,34,6.0,2,1,0,7
JS23RN,12,44,9.85706639289856,2,False,6,6,1,2,35,5.0,3,1,0,7
JS23RN,10,45,15.199637413024902,2,False,6,5,1,3,36,6.0,4,1,0,7
JS23RN,80,46,17.04708480834961,2,True,6,6,0,4,37,5.0,1,1,1,8
JS23RN,68,47,11.453035354614258,1,False,6,6,1,2,37,6.0,0,0,0,8
JS23RN,29,48,6.102983951568604,2,False,6,5,1,1,38,6.0,1,1,0,8
JS23RN,32,49,13.892956495285034,1,False,6,4,1,3,39,5.0,2,1,0,8
JS23RN,17,50,14.3569495677948,1,False,6,4,1,1,40,4.0,3,1,0,8
JS23RN,35,51,12.213827133178713,1,False,6,5,1,2,41,4.0,4,1,0,8
JS23RN,77,52,17.418407440185547,1,True,6,5,0,4,42,5.0,1,1,1,9
JS23RN,36,53,15.818934917449951,1,False,6,5,1,2,42,5.0,0,0,0,9
JS23RN,2,54,8.59206247329712,3,False,6,5,1,2,43,5.0,1,1,0,9
JS23RN,30,55,8.819609642028809,1,False,6,3,1,2,44,5.0,2,1,0,9
JS23RN,29,56,23.682601928710938,3,False,6,5,1,1,45,3.0,3,1,0,9
JS23RN,12,57,11.018117427825928,3,False,6,3,1,2,46,5.0,4,1,0,9
JS23RN,70,58,21.10866761207581,2,True,5,6,0,4,47,3.0,1,1,1,10
JS23RN,27,59,17.800755977630615,1,False,6,5,1,4,47,6.0,0,0,0,10
JS23RN,9,60,10.452564239501951,2,False,6,5,1,2,48,5.0,1,1,0,10
JS23RN,71,61,26.335349082946777,2,True,6,6,0,4,49,5.0,1,1,1,11
JS23RN,43,62,17.876511335372925,1,False,6,5,1,3,49,6.0,0,0,0,11
JS23RN,26,63,9.451669692993164,2,False,6,5,1,1,50,5.0,1,1,0,11
JS23RN,72,64,13.69850492477417,1,False,6,5,1,3,51,5.0,2,1,0,11
JS23RN,37,65,18.44685935974121,1,True,6,6,0,4,52,5.0,1,1,1,12
JS23RN,45,66,22.704897165298465,2,True,6,6,0,4,52,6.0,2,0,0,12
JS23RN,24,67,17.26442790031433,2,False,6,5,1,3,52,6.0,0,0,0,12
JS23RN,55,68,13.256473064422607,1,False,6,5,1,2,53,5.0,1,1,0,12
JS23RN,35,69,8.2955162525177,2,False,6,5,1,1,54,5.0,2,1,0,12
JS23RN,3,70,18.889206171035767,1,True,5,6,0,4,55,5.0,1,1,1,13
JS23RN,48,71,15.60699987411499,2,False,6,5,1,2,55,6.0,0,0,0,13
JS23RN,52,72,18.204163789749146,2,False,5,3,1,4,56,5.0,1,1,0,13
JS23RN,63,73,16.336527824401855,2,False,5,5,1,4,57,3.0,2,1,0,13
JS23RN,63,74,20.590665578842163,3,True,5,5,0,4,58,5.0,1,1,1,14
JS23RN,17,75,13.204074144363403,2,False,6,4,1,2,58,5.0,0,0,0,14
JS23RN,76,76,15.73069190979004,1,False,5,4,1,3,59,4.0,1,1,0,14
JS23RN,56,77,8.764465808868408,1,False,5,5,1,1,60,4.0,2,1,0,14
JS23RN,66,78,9.0701162815094,1,False,5,4,1,1,61,5.0,3,1,0,14
JS23RN,73,79,16.12320065498352,2,False,5,5,1,4,62,4.0,4,1,0,14
JS23RN,34,80,18.018696308135983,1,True,6,6,0,4,63,5.0,1,1,1,15
JS23RN,25,81,18.15354561805725,1,True,6,6,0,4,63,6.0,2,0,0,15
JS23RN,5,82,17.18208360671997,2,True,6,7,0,4,63,6.0,3,0,0,15
JS23RN,56,83,16.852346897125244,2,True,6,7,0,4,63,7.0,4,0,0,15
JS23RN,67,84,19.008230686187744,2,True,6,7,0,4,63,7.0,5,0,0,15
JS23RN,33,85,5.856186866760254,3,False,6,5,1,1,63,7.0,0,0,0,15
JS23RN,51,86,21.91913747787476,1,True,6,6,0,4,64,5.0,1,1,1,16
JS23RN,20,87,16.99543523788452,1,False,6,4,1,4,64,6.0,0,0,0,16
JS23RN,4,88,16.267609119415283,1,False,6,5,1,3,65,4.0,1,1,0,16
JS23RN,4,89,10.531217575073242,2,False,6,7,1,1,66,5.0,2,1,0,16
JS23RN,30,90,10.16026258468628,2,False,6,5,1,2,67,7.0,3,1,0,16
JS23RN,50,91,6.050799131393433,1,False,6,5,1,1,68,5.0,4,1,0,16
JS23RN,4,92,12.059907913208008,3,False,5,5,1,3,69,5.0,5,1,0,16
JS23RN,66,93,20.20586371421814,2,True,5,6,0,4,70,5.0,1,1,1,17
JS23RN,48,94,15.1515793800354,3,False,6,4,1,4,70,6.0,0,0,0,17
JS23RN,20,95,18.25927734375,2,False,5,5,1,2,71,4.0,1,1,0,17
JS23RN,54,96,16.803300619125366,1,False,6,4,1,4,72,5.0,2,1,0,17
JS23RN,44,97,13.431804656982422,1,False,6,5,1,2,73,4.0,3,1,0,17
JS23RN,20,98,12.409754514694214,3,False,5,5,1,2,74,5.0,4,1,0,17
JS23RN,30,99,6.528734683990479,3,False,6,5,1,1,75,5.0,5,1,0,17
JS23RN,21,100,6.769586801528931,1,False,5,5,1,1,76,5.0,6,1,0,17
JS23RN,41,101,18.516250371932983,1,False,5,6,1,4,77,5.0,7,1,0,17
JS23RN,19,102,7.161211490631104,1,False,6,4,1,1,78,6.0,8,1,0,17
JS23RN,53,103,7.285709381103516,1,False,6,5,1,1,79,4.0,9,1,0,17
JS23RN,69,104,9.437725067138672,1,False,6,5,1,2,80,5.0,10,1,0,17
JS23RN,17,105,10.038713693618774,3,False,6,5,1,2,81,5.0,11,1,0,17
JS23RN,69,106,19.05085515975952,2,True,5,6,0,4,82,5.0,1,1,1,18
JS23RN,19,107,6.977985143661499,2,False,6,6,1,1,82,6.0,0,0,0,18
JS23RN,24,108,9.06973123550415,3,False,6,5,1,2,83,6.0,1,1,0,18
JS23RN,42,109,5.871198892593384,1,False,5,5,1,1,84,5.0,2,1,0,18
JS23RN,10,110,17.15849804878235,3,True,5,6,0,4,85,5.0,1,1,1,19
JS23RN,39,111,13.496669054031372,1,False,6,5,1,2,85,6.0,0,0,0,19
JS23RN,19,112,7.67572283744812,3,False,5,5,1,1,86,5.0,1,1,0,19
JS23RN,55,113,10.375804901123049,2,False,5,5,1,1,87,5.0,2,1,0,19
JS23RN,26,114,5.736487865447998,3,False,5,5,1,1,88,5.0,3,1,0,19
JS23RN,47,115,17.154179096221924,1,True,5,5,0,4,89,5.0,1,1,1,20
JS23RN,14,116,17.998326301574707,1,True,6,5,0,4,89,5.0,2,0,0,20
JS23RN,42,117,7.18304705619812,2,False,6,5,1,1,89,5.0,0,0,0,20
JS23RN,74,118,8.853944063186646,2,False,7,5,1,1,90,5.0,1,1,0,20
JS23RN,49,119,14.042904615402222,1,False,5,5,1,4,91,5.0,2,1,0,20
